         346243831 function calls (346237329 primitive calls) in 381.752 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\serialisable.py:231(__copy__)
      147    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\common.py:254(maybe_iterable_to_list)
       21    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\nanops.py:442(nanany)
      216    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:81(groups)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:154(stringify_path)
      495    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      184    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:347(dtype)
    20/19    0.000    0.000    0.118    0.006 {built-in method builtins.__import__}
       44    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\colors.py:57(__set__)
      148    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\concat.py:139(<genexpr>)
       98    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\range.py:253(step)
       59    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\protection.py:15(__init__)
       46    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:245(get_values)
       68    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\enum.py:531(__new__)
      126    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\datetimelike.py:205(_ndarray)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\formula.py:9(<module>)
       18    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_compile.py:411(_mk_bitmap)
      105    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:233(internal_values)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:202(_consolidate_key)
        1    0.000    0.000    0.030    0.030 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\marker.py:3(<module>)
        1    0.000    0.000    0.081    0.081 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\spreadsheet_drawing.py:3(<module>)
       42    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.005    0.005 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\chartspace.py:1(<module>)
       21    0.000    0.000    0.007    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\generic.py:7416(isna)
       44    0.000    0.000    0.013    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\generic.py:5534(_consolidate_inplace)
       62    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\numbers.py:160(__set__)
       29    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:126(_expand_user)
       23    0.000    0.000    0.011    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:991(_consolidate_inplace)
       21    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\_ufunc_config.py:433(__enter__)
        4    0.000    0.000    0.019    0.005 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\stylesheet.py:56(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2534(_clean_mapping)
        4    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\reader\excel.py:170(read_properties)
        1    0.000    0.000    0.010    0.010 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\chartsheet.py:3(<module>)
       26    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\concat.py:130(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:1938(<listcomp>)
        1    0.000    0.000    0.007    0.007 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:3(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:4(<module>)
       46    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
      121    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\datetimelike.py:1752(validate_inferred_freq)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\excel\_base.py:973(<listcomp>)
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\generic.py:340(_validate_dtype)
       11    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:108(is_url)
       36    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\inference.py:96(is_file_like)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\functools.py:37(update_wrapper)
      251    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.004    0.004 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\graphic.py:3(<module>)
      193    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
       95    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.XMLParser' objects}
        3    0.000    0.000   11.479    3.826 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:1034(to_csv)
       84    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2994(_check_comments)
        8    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\excel\_openpyxl.py:490(close)
        1    0.000    0.000    0.010    0.010 C:\Users\Admin\anaconda3\envs\Numan\lib\xml\etree\ElementTree.py:34(<module>)
       24    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:262(__set__)
        1    0.000    0.000    0.010    0.010 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\workbook.py:3(<module>)
        1    0.000    0.000    0.011    0.011 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\reader\workbook.py:3(<module>)
      113    0.000    0.000    0.000    0.000 {method 'seekable' of '_io.BufferedReader' objects}
       26    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:2240(_maybe_coerce_values)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\views.py:24(__init__)
        1    0.000    0.000    0.010    0.010 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_writer.py:3(<module>)
       26    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\frame.py:645(shape)
        1    0.000    0.000    0.017    0.017 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\__init__.py:4(<module>)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\numerictypes.py:651(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:210(encoded_labels)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       31    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
       36    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\types.py:164(__get__)
        1    0.000    0.000    0.067    0.067 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\__init__.py:3(<module>)
      160    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:168(__setitem__)
       84    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
      192    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\concat.py:375(<listcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:6174(get_unanimous_names)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\table.py:3(<module>)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2813(_check_for_bom)
        1    0.000    0.000    0.003    0.003 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\plotarea.py:3(<module>)
      100    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\concat.py:494(<genexpr>)
       46    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:681(is_consolidated)
       56    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\cell.py:105(get_column_letter)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2520(<dictcomp>)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:846(_is_binary_mode)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\properties.py:100(__init__)
      190    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:909(get_filename)
        5    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\api.py:161(union_indexes)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_read_only.py:160(reset_dimensions)
        1    0.000    0.000    0.214    0.214 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\manifest.py:5(<module>)
        2    0.000    0.000    0.010    0.005 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:1906(_consolidate)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\views.py:41(__init__)
       34    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:897(fix_flags)
       15    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\zipfile.py:1811(close)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\mimetypes.py:24(<module>)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:3432(_clean_na_values)
      221    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
        1    0.000    0.000    0.100    0.100 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\cell.py:9(<module>)
        1    0.000    0.000    0.044    0.044 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\_chart.py:3(<module>)
       88    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_compile.py:65(_combine_flags)
       34    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:76(__init__)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\workbook.py:119(epoch)
       23    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_compile.py:492(_get_charset_prefix)
       21    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:1539(_maybe_make_multi_index_columns)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\manifest.py:147(find)
       25    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\views.py:143(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\workbook.py:50(Workbook)
       68    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_compile.py:595(isstring)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:37(CSVFormatter)
       92    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\base.py:226(__set__)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:1250(_validate_names)
       12    0.000    0.000    0.719    0.060 C:\Users\Admin\anaconda3\envs\Numan\lib\importlib\__init__.py:109(import_module)
       52    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\concat.py:135(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\page.py:39(__init__)
       22    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\urllib\parse.py:109(_coerce_args)
       22    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:295(_class_escape)
       21    0.000    0.000    0.004    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\generic.py:10858(any)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:672(PivotField)
       60    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int64}
       37    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\compat\_optional.py:49(get_version)
       98    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:405(<dictcomp>)
       48    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\nested.py:42(to_tree)
       74    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_parse.py:96(closegroup)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\missing.py:721(clean_reindex_fill_method)
      121    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\arrays\datetimes.py:2209(_validate_dt64_dtype)
        1    0.000    0.000    0.005    0.005 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\fill.py:4(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\properties.py:64(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\numerictypes.py:599(find_common_type)
       21    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2804(_buffered_line)
       21    0.000    0.000    0.007    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\series.py:4778(isna)
      102    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       25    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:145(validate_header_arg)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\formulas.py:5(<module>)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:3037(_check_thousands)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\stock_chart.py:3(<module>)
